cpu-id,start_time_ms,width_us,actual_state,predicted_state,delta_time_ms
1,9470.34,67.0,4,2,0.28
1,9470.567,867.0,4,4,0.227
1,9473.372,96.0,3,2,2.805
1,9473.709,217.0,2,3,0.337
1,9474.365,277.0,2,3,0.656
1,9474.646,199.0,4,3,0.281
1,9475.311,331.0,3,4,0.665
1,9475.664,977.0,4,4,0.353
1,9476.661,984.0,4,4,0.997
1,9477.704,776.0,4,4,1.043
1,9478.725,921.0,4,4,1.021
1,9479.736,910.0,4,4,1.011
1,9480.662,979.0,4,4,0.926
1,9481.719,921.0,4,4,1.057
1,9482.66,632.0,4,4,0.941
1,9483.69,132.0,4,3,1.03
1,9483.971,671.0,4,4,0.281
1,9484.674,968.0,4,4,0.703
1,9485.725,77.0,4,2,1.051
1,9485.888,752.0,4,4,0.163
1,9486.674,970.0,4,4,0.786
1,9487.664,604.0,4,4,0.99
1,9488.445,197.0,3,3,0.781
1,9488.705,537.0,4,4,0.26
1,9489.54,100.0,2,2,0.835
1,9489.669,974.0,4,4,0.129
1,9490.666,977.0,4,4,0.997
1,9491.716,927.0,4,4,1.05
1,9492.67,972.0,4,4,0.954
1,9493.699,944.0,4,4,1.029
1,9494.735,907.0,4,4,1.036
1,9495.662,982.0,4,4,0.927
1,9496.677,964.0,4,4,1.015
1,9497.732,912.0,4,4,1.055
1,9498.687,959.0,4,4,0.955
1,9499.666,836.0,4,4,0.979
1,9500.623,1050.0,4,4,0.957
1,9501.822,851.0,4,4,1.199
1,9502.733,939.0,4,4,0.911
1,9503.723,2313.0,4,4,0.99
1,9506.367,4306.0,4,4,2.644
1,9510.837,6385.0,4,4,4.47
1,9517.543,5118.0,4,4,6.706
1,9522.698,19.0,4,2,5.155
1,9523.064,4609.0,4,4,0.366
1,9527.833,1889.0,4,4,4.769
1,9530.064,707.0,4,4,2.231
1,9530.862,2965.0,4,4,0.798
1,9534.139,318.0,4,4,3.277
1,9534.805,3904.0,4,4,0.666
1,9538.775,692.0,4,4,3.97
1,9540.33,94.0,3,2,1.555
1,9540.669,97.0,4,2,0.339
1,9541.288,342.0,3,4,0.619
1,9542.104,538.0,4,4,0.816
1,9542.666,791.0,4,4,0.562
1,9543.642,783.0,4,4,0.976
1,9555.381,259.0,3,3,11.739
1,9555.704,399.0,3,4,0.323
1,9556.368,277.0,3,3,0.664
1,9556.667,10697.0,4,4,0.299
1,9567.498,5363.0,4,4,10.831
1,9573.182,10644.0,4,4,5.684
1,9583.967,674.0,3,4,10.785
1,9584.678,962.0,3,4,0.711
1,9585.657,280.0,2,3,0.979
1,9586.013,613.0,2,4,0.356
1,9586.629,1011.0,3,4,0.616
1,9587.656,592.0,3,4,1.027
1,9590.218,106.0,3,3,2.562
1,9590.524,111.0,2,3,0.306
1,9590.638,18.0,4,2,0.114
1,9590.692,83.0,4,2,0.054
1,9591.267,362.0,3,4,0.575
1,9592.133,509.0,3,4,0.866
1,9592.672,970.0,4,4,0.539
1,9593.666,977.0,4,4,0.994
1,9594.769,392.0,4,4,1.103
1,9595.383,257.0,3,3,0.614
1,9595.676,970.0,4,4,0.293
1,9596.68,960.0,4,4,1.004
1,9597.655,985.0,4,4,0.975
1,9598.76,880.0,4,4,1.105
1,9599.679,830.0,4,4,0.919
1,9600.851,792.0,4,4,1.172
1,9601.672,968.0,4,4,0.821
1,9602.69,1810.0,4,4,1.018
1,9604.734,910.0,4,4,2.044
1,9605.723,246.0,4,3,0.989
1,9606.276,365.0,3,4,0.553
1,9606.703,4942.0,4,4,0.427
1,9611.764,5415.0,4,4,5.061
1,9617.335,5523.0,4,4,5.571
1,9623.186,4486.0,4,4,5.851
1,9627.874,6030.0,4,4,4.688
1,9634.066,4015.0,4,4,6.192
1,9638.39,184.0,4,3,4.324
1,9638.711,656.0,4,4,0.321
1,9639.778,4894.0,4,4,1.067
1,9644.843,5652.0,4,4,5.065
1,9650.853,868.0,4,4,6.01
1,9651.783,201.0,4,3,0.93
1,9652.244,622.0,4,4,0.461
1,9653.371,2309.0,4,4,1.127
1,9655.849,360.0,4,4,2.478
1,9657.158,201.0,4,3,1.309
1,9657.591,36.0,2,2,0.433
1,9657.632,212.0,4,3,0.041
1,9658.467,158.0,2,3,0.835
1,9658.629,208.0,4,3,0.162
1,9659.241,399.0,3,4,0.612
1,9659.704,944.0,4,4,0.463
1,9660.666,975.0,4,4,0.962
1,9661.732,954.0,4,4,1.066
1,9662.755,931.0,4,4,1.023
1,9663.906,776.0,4,4,1.151
1,9664.76,1261.0,4,4,0.854
1,9666.05,1219.0,4,4,1.29
1,9667.541,101.0,2,3,1.491
1,9667.671,4013.0,4,4,0.13
1,9671.877,1041.0,4,4,4.206
1,9673.316,2366.0,4,4,1.439
1,9675.871,1814.0,4,4,2.555
1,9677.87,1814.0,4,4,1.999
1,9679.82,3788.0,4,4,1.95
1,9684.116,2007.0,4,4,4.296
1,9686.378,275.0,3,3,2.262
1,9686.688,996.0,4,4,0.31
1,9687.797,886.0,4,4,1.109
1,9688.739,851.0,4,4,0.942
1,9690.065,617.0,4,4,1.326
1,9690.736,946.0,4,4,0.671
1,9691.793,889.0,4,4,1.057
1,9692.752,1930.0,4,4,0.959
1,9694.821,861.0,4,4,2.069
1,9695.794,888.0,4,4,0.973
1,9696.74,942.0,4,4,0.946
1,9697.742,1940.0,4,4,1.002
1,9699.881,711.0,4,4,2.139
1,9700.816,2833.0,4,4,0.935
1,9703.789,896.0,4,4,2.973
1,9704.724,1397.0,4,4,0.935
1,9707.038,81.0,4,2,2.314
1,9707.317,153.0,3,3,0.279
1,9707.992,323.0,4,4,0.675
1,9708.822,821.0,4,4,0.83
1,9709.676,964.0,4,4,0.854
1,9710.655,987.0,4,4,0.979
1,9711.748,225.0,4,3,1.093
1,9712.142,499.0,3,4,0.394
1,9712.704,938.0,4,4,0.562
1,9713.679,2967.0,4,4,0.975
1,9716.767,393.0,4,4,3.088
1,9717.46,3185.0,4,4,0.693
1,9720.781,1884.0,4,4,3.321
1,9723.022,1619.0,4,4,2.241
1,9724.71,1536.0,4,4,1.688
1,9729.92,3048.0,4,4,5.21
1,9733.033,597.0,2,4,3.113
1,9734.183,691.0,4,4,1.15
1,9734.978,112.0,4,3,0.795
1,9735.13,110.0,4,3,0.152
1,9735.306,131.0,4,3,0.176
1,9735.475,109.0,4,3,0.169
1,9735.666,90.0,4,2,0.191
1,9735.848,235.0,4,3,0.182
1,9736.137,123.0,4,3,0.289
1,9736.294,124.0,2,3,0.157
1,9736.432,88.0,2,2,0.138
1,9736.533,68.0,2,2,0.101
1,9736.625,79.0,2,2,0.092
1,9736.718,67.0,2,2,0.093
1,9736.798,82.0,2,2,0.08
1,9736.893,69.0,2,2,0.095
1,9736.975,74.0,2,2,0.082
1,9737.062,68.0,2,2,0.087
1,9737.143,68.0,2,2,0.081
1,9737.224,68.0,2,2,0.081
1,9737.305,69.0,2,2,0.081
1,9737.388,69.0,2,2,0.083
1,9737.469,31.0,2,2,0.081
1,9737.512,30.0,2,2,0.043
1,9737.554,30.0,2,2,0.042
1,9737.596,34.0,2,2,0.042
1,9737.645,30.0,2,2,0.049
1,9737.688,31.0,2,2,0.043
1,9737.732,30.0,2,2,0.044
1,9737.774,30.0,2,2,0.042
1,9737.816,30.0,2,2,0.042
1,9737.859,32.0,2,2,0.043
1,9737.903,31.0,2,2,0.044
1,9737.946,32.0,2,2,0.043
1,9737.99,30.0,2,2,0.044
1,9738.032,31.0,2,2,0.042
1,9738.076,42.0,2,2,0.044
1,9738.142,21.0,2,2,0.066
1,9738.176,6.0,2,2,0.034
1,9738.358,27.0,2,2,0.182
1,9738.4,29.0,2,2,0.042
1,9738.44,32.0,2,2,0.04
1,9738.484,32.0,2,2,0.044
1,9738.528,30.0,2,2,0.044
1,9738.571,33.0,2,2,0.043
1,9738.635,29.0,2,2,0.064
1,9738.677,31.0,2,2,0.042
1,9738.755,149.0,2,3,0.078
1,9739.003,18.0,2,2,0.248
1,9739.035,40.0,2,2,0.032
1,9739.09,16.0,2,2,0.055
1,9739.12,49.0,2,2,0.03
1,9739.265,16.0,2,2,0.145
1,9739.304,19.0,2,2,0.039
1,9739.598,26.0,2,2,0.294
1,9739.627,37.0,2,2,0.029
1,9739.668,80.0,2,2,0.041
1,9741.935,720.0,2,4,2.267
1,9742.685,958.0,4,4,0.75
1,9743.664,978.0,4,4,0.979
1,9744.718,924.0,4,4,1.054
1,9745.695,947.0,4,4,0.977
1,9746.692,2953.0,4,4,0.997
1,9749.703,782.0,4,4,3.011
1,9750.651,5558.0,4,4,0.948
1,9756.544,84.0,2,2,5.893
1,9756.635,4041.0,4,4,0.091
1,9760.835,6421.0,4,4,4.2
1,9767.424,5240.0,4,4,6.589
1,9772.78,19.0,4,2,5.356
1,9773.733,103.0,3,3,0.953
1,9783.771,88.0,4,2,10.038
1,9795.395,240.0,2,3,11.624
1,9795.639,977.0,2,4,0.244
1,9796.625,4034.0,4,4,0.986
1,9800.746,5477.0,4,4,4.121
1,9806.567,16298.0,4,4,5.821
1,9823.226,414.0,3,4,16.659
1,9823.669,971.0,3,4,0.443
1,9824.658,982.0,3,4,0.989
1,9825.678,963.0,3,4,1.02
1,9826.658,990.0,3,4,0.98
1,9827.718,61.0,2,2,1.06
1,9827.851,505.0,4,4,0.133
1,9833.149,250.0,3,3,5.298
1,9840.041,105.0,4,3,6.892
1,9840.332,150.0,3,3,0.291
1,9840.999,344.0,4,4,0.667
1,9841.788,854.0,4,4,0.789
1,9842.736,378.0,4,4,0.948
1,9843.276,369.0,3,4,0.54
1,9843.667,455.0,4,4,0.391
1,9855.345,300.0,3,3,11.678
1,9855.675,447.0,3,4,0.33
1,9856.39,255.0,3,3,0.715
1,9856.668,16207.0,4,4,0.278
1,9873.198,10464.0,4,4,16.53
1,9883.699,167.0,4,3,10.501
1,9884.007,3792.0,4,4,0.308
1,9887.84,811.0,4,4,3.833
1,9890.234,89.0,3,2,2.394
1,9890.517,116.0,2,3,0.283
1,9890.637,69.0,4,2,0.12
1,9891.167,394.0,3,4,0.53
1,9892.052,590.0,3,4,0.885
1,9892.709,933.0,4,4,0.657
1,9893.664,980.0,4,4,0.955
1,9894.752,891.0,4,4,1.088
1,9895.877,767.0,4,4,1.125
1,9896.706,2955.0,4,4,0.829
1,9899.72,806.0,4,4,3.014
1,9900.722,3926.0,4,4,1.002
1,9904.792,849.0,4,4,4.07
1,9905.662,439.0,4,4,0.87
1,9906.427,139.0,4,3,0.765
1,9906.742,4903.0,4,4,0.315
1,9911.756,5434.0,4,4,5.014
1,9917.328,5536.0,4,4,5.572
1,9923.195,4479.0,4,4,5.867
1,9927.84,6094.0,4,4,4.645
1,9934.095,5465.0,4,4,6.255
1,9939.938,4736.0,4,4,5.843
1,9944.833,5692.0,4,4,4.895
1,9950.717,1999.0,4,4,5.884
1,9952.795,87.0,4,2,2.078
1,9953.188,2930.0,4,4,0.393
1,9956.99,90.0,4,2,3.802
1,9957.297,146.0,3,3,0.307
1,9957.978,349.0,4,4,0.681
1,9958.834,810.0,4,4,0.856
1,9959.67,999.0,4,4,0.836
1,9960.684,960.0,4,4,1.014
1,9961.73,815.0,4,4,1.046
1,9962.752,895.0,4,4,1.022
1,9963.729,937.0,4,4,0.977
1,9964.685,962.0,4,4,0.956
1,9965.689,956.0,4,4,1.004
1,9966.665,527.0,4,4,0.976
1,9967.332,318.0,3,4,0.667
1,9967.676,991.0,4,4,0.344
1,9968.686,959.0,4,4,1.01
1,9969.678,2982.0,4,4,0.992
1,9972.745,86.0,4,2,3.067
1,9973.162,4515.0,4,4,0.417
1,9977.838,5822.0,4,4,4.676
1,9983.694,189.0,4,3,5.856
1,9983.996,5439.0,4,4,0.302
1,9989.79,4886.0,4,4,5.794
1,9994.842,5763.0,4,4,5.052
1,10000.766,5474.0,4,4,5.924
1,10006.603,5047.0,4,4,5.837
1,10011.788,517.0,4,4,5.185
1,10012.568,4642.0,4,4,0.78
1,10017.395,275.0,4,3,4.827
1,10017.699,4961.0,4,4,0.304
1,10022.767,19.0,4,2,5.068
1,10023.516,50.0,2,2,0.749
1,10023.731,192.0,4,3,0.215
1,10024.374,301.0,3,4,0.643
1,10024.698,68.0,4,2,0.324
1,10025.236,405.0,3,4,0.538
1,10025.672,1006.0,4,4,0.436
1,10026.729,752.0,4,4,1.057
1,10038.96,481.0,4,4,12.231
1,10039.808,10942.0,4,4,0.848
1,10050.884,5365.0,4,4,11.076
1,10056.579,8635.0,4,4,5.695
1,10070.007,270.0,4,3,13.428
1,10073.582,53.0,2,2,3.575
1,10073.638,81.0,4,2,0.056
1,10073.913,147.0,4,3,0.275
1,10074.55,78.0,2,2,0.637
1,10074.631,278.0,4,3,0.081
1,10075.346,296.0,3,3,0.715
1,10075.675,967.0,4,4,0.329
1,10076.665,977.0,4,4,0.99
1,10077.66,1005.0,4,4,0.995
1,10078.709,933.0,4,4,1.049
1,10079.716,139.0,4,3,1.007
1,10080.024,617.0,4,4,0.308
1,10080.667,975.0,4,4,0.643
1,10081.678,986.0,4,4,1.011
1,10082.689,963.0,4,4,1.011
1,10083.69,168.0,4,3,1.001
1,10084.131,2855.0,4,4,0.441
1,10087.091,552.0,4,4,2.96
1,10087.72,923.0,4,4,0.629
1,10088.663,793.0,4,4,0.943
1,10089.846,820.0,4,4,1.183
1,10090.702,940.0,4,4,0.856
1,10091.667,977.0,4,4,0.965
1,10092.661,984.0,4,4,0.994
1,10093.66,1018.0,4,4,0.999
1,10094.826,847.0,4,4,1.166
1,10095.743,929.0,4,4,0.917
1,10096.725,952.0,4,4,0.982
1,10097.729,949.0,4,4,1.004
1,10098.812,1805.0,4,4,1.083
1,10100.815,5445.0,4,4,2.003
1,10106.6,5072.0,4,4,5.785
1,10111.838,5449.0,4,4,5.238
1,10117.451,5435.0,4,4,5.613
1,10123.25,4393.0,4,4,5.799
1,10127.755,2075.0,4,4,4.505
1,10130.109,3784.0,4,4,2.354
1,10134.24,4033.0,4,4,4.131
1,10138.383,1186.0,4,4,4.143
1,10140.404,151.0,3,3,2.021
1,10140.832,199.0,4,3,0.428
1,10141.535,107.0,2,3,0.703
1,10141.647,410.0,4,4,0.112
1,10142.667,982.0,4,4,1.02
1,10143.674,1006.0,4,4,1.007
1,10144.856,810.0,4,4,1.182
1,10145.697,950.0,4,4,0.841
1,10146.672,971.0,4,4,0.975
1,10147.724,942.0,4,4,1.052
1,10148.707,936.0,4,4,0.983
1,10149.691,849.0,4,4,0.984
1,10150.797,845.0,4,4,1.106
1,10151.73,934.0,4,4,0.933
1,10152.687,955.0,4,4,0.957
1,10153.679,2478.0,4,4,0.992
1,10156.51,5166.0,4,4,2.831
1,10161.85,5445.0,4,4,5.34
1,10167.497,5385.0,4,4,5.647
1,10173.219,4452.0,4,4,5.722
1,10177.833,5833.0,4,4,4.614
1,10183.701,165.0,4,3,5.868
1,10183.984,3207.0,4,4,0.283
1,10187.417,225.0,3,3,3.433
1,10187.67,977.0,4,4,0.253
1,10188.675,835.0,4,4,1.005
1,10190.411,108.0,3,3,1.736
1,10190.721,184.0,4,3,0.31
1,10191.351,290.0,3,3,0.63
1,10191.673,72.0,4,2,0.322
1,10192.144,502.0,3,4,0.471
1,10192.665,1010.0,4,4,0.521
1,10193.733,908.0,4,4,1.068
1,10194.718,926.0,4,4,0.985
1,10195.665,1014.0,4,4,0.947
1,10196.724,924.0,4,4,1.059
1,10197.681,999.0,4,4,0.957
1,10198.726,924.0,4,4,1.045
1,10199.768,866.0,4,4,1.042
1,10200.806,873.0,4,4,1.038
1,10201.726,946.0,4,4,0.92
1,10202.717,941.0,4,4,0.991
1,10203.796,878.0,4,4,1.079
1,10204.731,1392.0,4,4,0.935
1,10206.434,210.0,3,3,1.703
1,10206.665,1022.0,4,4,0.231
1,10207.809,3868.0,4,4,1.144
1,10211.838,5464.0,4,4,4.029
1,10217.522,5378.0,4,4,5.684
1,10223.235,4441.0,4,4,5.713
1,10227.829,101.0,4,3,4.594
1,10227.962,6008.0,4,4,0.133
1,10234.166,3897.0,4,4,6.204
1,10238.333,249.0,4,3,4.167
1,10238.8,628.0,4,4,0.467
1,10239.784,4890.0,4,4,0.984
1,10244.839,5808.0,4,4,5.055
1,10250.852,4842.0,4,4,6.013
1,10255.875,266.0,4,3,5.023
1,10256.913,146.0,4,3,1.038
1,10257.218,166.0,3,3,0.305
1,10257.892,358.0,4,4,0.674
1,10258.762,916.0,4,4,0.87
1,10259.794,885.0,4,4,1.032
1,10260.727,915.0,4,4,0.933
1,10261.747,935.0,4,4,1.02
1,10262.735,917.0,4,4,0.988
1,10263.808,875.0,4,4,1.073
1,10264.736,2529.0,4,4,0.928
1,10267.423,217.0,3,3,2.687
1,10267.726,3946.0,4,4,0.303
1,10271.834,927.0,4,4,4.108
1,10273.051,4624.0,4,4,1.217
1,10277.835,5827.0,4,4,4.784
1,10283.698,243.0,4,3,5.863
1,10284.072,3400.0,4,4,0.374
1,10287.706,969.0,4,4,3.634
1,10288.785,792.0,4,4,1.079
1,10289.944,731.0,4,4,1.159
1,10290.723,952.0,4,4,0.779
1,10291.723,952.0,4,4,1.0
1,10292.833,843.0,4,4,1.11
1,10293.736,937.0,4,4,0.903
1,10294.773,899.0,4,4,1.037
1,10295.723,948.0,4,4,0.95
1,10296.822,858.0,4,4,1.099
1,10297.726,946.0,4,4,0.904
1,10298.731,1910.0,4,4,1.005
1,10300.803,5435.0,4,4,2.072
1,10307.323,175.0,3,3,6.52
1,10307.784,206.0,4,3,0.461
1,10308.457,184.0,3,3,0.673
1,10308.714,235.0,4,3,0.257
1,10309.346,303.0,3,4,0.632
1,10309.671,1010.0,4,4,0.325
1,10310.726,917.0,4,4,1.055
1,10311.813,872.0,4,4,1.087
1,10312.768,917.0,4,4,0.955
1,10313.738,909.0,4,4,0.97
1,10314.674,1005.0,4,4,0.936
1,10315.726,957.0,4,4,1.052
1,10316.817,505.0,4,4,1.091
1,10317.478,163.0,3,3,0.661
1,10317.661,981.0,4,4,0.183
1,10318.663,1017.0,4,4,1.002
1,10319.729,977.0,4,4,1.066
1,10320.85,1958.0,4,4,1.121
1,10323.122,4520.0,4,4,2.272
1,10327.757,6225.0,4,4,4.635
1,10334.144,5468.0,4,4,6.387
1,10339.947,4726.0,4,4,5.803
1,10344.841,5799.0,4,4,4.894
1,10350.811,5463.0,4,4,5.97
1,10356.646,5027.0,4,4,5.835
1,10361.841,5438.0,4,4,5.195
1,10367.477,5292.0,4,4,5.636
1,10372.842,70.0,4,2,5.365
1,10373.711,136.0,4,3,0.869
1,10374.017,198.0,4,3,0.306
1,10374.718,269.0,4,3,0.701
1,10375.01,71.0,4,2,0.292
1,10375.518,60.0,2,2,0.508
1,10375.719,958.0,4,4,0.201
1,10376.736,940.0,4,4,1.017
1,10377.879,761.0,4,4,1.143
1,10378.656,986.0,4,4,0.777
1,10379.664,983.0,4,4,1.008
1,10380.764,879.0,4,4,1.1
1,10381.673,973.0,4,4,0.909
1,10382.673,968.0,4,4,1.0
1,10383.698,285.0,4,3,1.025
1,10384.1,544.0,4,4,0.402
1,10384.676,965.0,4,4,0.576
1,10385.662,984.0,4,4,0.986
1,10386.672,976.0,4,4,1.01
1,10387.787,888.0,4,4,1.115
1,10388.753,716.0,4,4,0.966
1,10389.827,1852.0,4,4,1.074
1,10391.777,2902.0,4,4,1.95
1,10394.822,857.0,4,4,3.045
1,10395.771,906.0,4,4,0.949
1,10396.739,2946.0,4,4,0.968
1,10399.827,869.0,4,4,3.088
1,10400.78,2899.0,4,4,0.953
1,10403.851,2480.0,4,4,3.071
1,10406.701,978.0,4,4,2.85
1,10407.798,3881.0,4,4,1.097
1,10411.873,4849.0,4,4,4.075
1,10416.809,502.0,4,4,4.936
1,10417.398,3281.0,4,4,0.589
1,10420.851,2235.0,4,4,3.453
1,10423.602,28.0,2,2,2.751
1,10423.636,1010.0,4,4,0.034
1,10424.78,2896.0,4,4,1.144
1,10427.957,720.0,4,4,3.177
1,10428.837,5165.0,4,4,0.88
1,10434.096,4259.0,4,4,5.259
1,10438.762,159.0,4,3,4.666
1,10439.04,528.0,4,4,0.278
1,10440.314,160.0,3,3,1.274
1,10440.724,129.0,4,3,0.41
1,10441.27,348.0,3,4,0.546
1,10441.658,86.0,4,2,0.388
1,10442.197,450.0,3,4,0.539
1,10442.721,957.0,4,4,0.524
1,10443.73,798.0,4,4,1.009
1,10444.61,36.0,2,2,0.88
1,10444.692,986.0,4,4,0.082
1,10445.723,954.0,4,4,1.031
1,10446.831,849.0,4,4,1.108
1,10447.75,928.0,4,4,0.919
1,10448.816,863.0,4,4,1.066
1,10449.726,917.0,4,4,0.91
1,10450.769,909.0,4,4,1.043
1,10451.78,898.0,4,4,1.011
1,10452.769,910.0,4,4,0.989
1,10453.732,948.0,4,4,0.963
1,10454.725,955.0,4,4,0.993
1,10455.812,380.0,4,4,1.087
1,10456.481,3192.0,4,4,0.669
1,10459.822,13056.0,4,4,3.341
1,10473.202,4582.0,4,4,13.38
1,10477.84,5347.0,4,4,4.638
1,10483.668,5009.0,4,4,5.828
1,10488.74,785.0,4,4,5.072
1,10490.391,166.0,3,3,1.651
1,10490.743,201.0,4,3,0.352
1,10491.385,239.0,3,3,0.642
1,10491.673,81.0,4,2,0.288
1,10492.185,455.0,3,4,0.512
1,10492.673,968.0,4,4,0.488
1,10493.656,724.0,4,4,0.983
1,10494.434,206.0,3,3,0.778
1,10494.662,987.0,4,4,0.228
1,10495.665,1020.0,4,4,1.003
1,10496.834,857.0,4,4,1.169
1,10497.727,964.0,4,4,0.893
1,10498.724,966.0,4,4,0.997
1,10499.805,877.0,4,4,1.081
1,10500.789,5383.0,4,4,0.984
1,10506.514,12851.0,4,4,5.725
1,10519.582,47.0,2,2,13.068
1,10519.637,3162.0,4,4,0.055
1,10523.186,3489.0,4,4,3.549
1,10526.841,3834.0,4,4,3.655
1,10530.783,8798.0,4,4,3.942
1,10539.968,4805.0,4,4,9.185
1,10544.814,2159.0,4,4,4.846
1,10547.17,67.0,4,2,2.356
1,10547.381,3294.0,4,4,0.211
1,10550.835,4857.0,4,4,3.454
1,10555.851,394.0,4,4,5.016
1,10557.019,160.0,4,3,1.168
1,10557.357,191.0,3,3,0.338
1,10558.034,244.0,4,3,0.677
1,10558.314,64.0,3,2,0.28
1,10558.947,726.0,4,4,0.633
1,10559.731,942.0,4,4,0.784
1,10560.736,360.0,4,4,1.005
1,10571.901,744.0,3,4,11.165
1,10572.668,158.0,3,3,0.767
1,10573.095,546.0,3,4,0.427
1,10573.664,9587.0,4,4,0.569
1,10583.41,252.0,4,3,9.746
1,10583.696,5817.0,4,4,0.286
1,10589.877,15112.0,4,4,6.181
1,10607.009,121.0,4,3,17.132
1,10607.322,153.0,3,3,0.313
1,10608.024,203.0,3,3,0.702
1,10608.257,79.0,3,2,0.233
1,10608.82,823.0,4,4,0.563
1,10609.73,911.0,4,4,0.91
1,10610.666,972.0,4,4,0.936
1,10611.736,932.0,4,4,1.07
1,10612.763,881.0,4,4,1.027
1,10613.739,902.0,4,4,0.976
1,10614.656,984.0,4,4,0.917
1,10615.657,983.0,4,4,1.001
1,10616.679,568.0,4,4,1.022
1,10617.375,268.0,3,3,0.696
1,10617.678,965.0,4,4,0.303
1,10618.666,975.0,4,4,0.988
1,10619.657,984.0,4,4,0.991
1,10620.728,915.0,4,4,1.071
1,10621.698,1124.0,4,4,0.97
1,10623.153,489.0,4,4,1.455
1,10623.667,974.0,4,4,0.514
1,10624.718,2926.0,4,4,1.051
1,10627.763,17.0,2,2,3.045
1,10627.872,771.0,4,4,0.109
1,10628.712,3933.0,4,4,0.84
1,10632.769,1182.0,4,4,4.057
1,10634.008,3967.0,4,4,1.239
1,10638.242,238.0,4,3,4.234
1,10638.72,827.0,4,4,0.478
1,10639.877,4795.0,4,4,1.157
1,10644.83,5842.0,4,4,4.953
1,10650.763,5591.0,4,4,5.933
1,10656.72,4953.0,4,4,5.957
1,10661.861,5401.0,4,4,5.141
1,10667.359,3570.0,4,4,5.498
1,10671.359,1729.0,4,4,4.0
1,10674.025,164.0,4,3,2.666
1,10674.393,233.0,3,3,0.368
1,10675.203,308.0,3,4,0.81
1,10675.542,36.0,2,2,0.339
1,10676.112,529.0,4,4,0.57
1,10676.671,969.0,4,4,0.559
1,10677.68,602.0,4,4,1.009
1,10678.369,278.0,3,3,0.689
1,10678.671,1009.0,4,4,0.302
1,10679.742,939.0,4,4,1.071
1,10680.803,878.0,4,4,1.061
1,10681.731,950.0,4,4,0.928
1,10682.727,641.0,4,4,0.996
1,10683.481,164.0,3,3,0.754
1,10683.689,273.0,4,3,0.208
1,10684.022,659.0,4,4,0.333
1,10684.744,22.0,4,2,0.722
1,10684.982,699.0,4,4,0.238
1,10685.74,942.0,4,4,0.758
1,10686.731,950.0,4,4,0.991
1,10687.731,913.0,4,4,1.0
1,10688.726,935.0,4,4,0.995
1,10689.731,69.0,4,2,1.005
1,10690.134,514.0,4,4,0.403
1,10690.674,1007.0,4,4,0.54
1,10691.834,852.0,4,4,1.16
1,10692.925,726.0,4,4,1.091
1,10693.716,968.0,4,4,0.791
1,10694.886,1795.0,4,4,1.17
1,10697.09,592.0,4,4,2.204
1,10697.877,805.0,4,4,0.787
1,10698.755,927.0,4,4,0.878
1,10699.738,908.0,4,4,0.983
1,10700.825,857.0,4,4,1.087
1,10701.798,884.0,4,4,0.973
1,10702.776,2905.0,4,4,0.978
1,10705.866,601.0,4,4,3.09
1,10706.941,1739.0,4,4,1.075
1,10709.262,382.0,3,4,2.321
1,10709.7,977.0,4,4,0.438
1,10710.737,939.0,4,4,1.037
1,10711.862,815.0,4,4,1.125
1,10712.75,926.0,4,4,0.888
1,10713.796,880.0,4,4,1.046
1,10714.752,2615.0,4,4,0.956
1,10717.511,137.0,2,3,2.759
1,10717.68,2997.0,4,4,0.169
1,10730.233,355.0,4,4,12.553
1,10740.425,84.0,3,2,10.192
1,10740.752,161.0,4,3,0.327
1,10741.373,250.0,3,3,0.621
1,10741.676,72.0,4,2,0.303
1,10742.174,468.0,3,4,0.498
1,10742.732,911.0,4,4,0.558
1,10743.666,648.0,4,4,0.934
1,10744.391,251.0,3,3,0.725
1,10744.664,978.0,4,4,0.273
1,10745.699,944.0,4,4,1.035
1,10746.74,903.0,4,4,1.041
1,10747.671,971.0,4,4,0.931
1,10748.682,961.0,4,4,1.011
1,10749.742,877.0,4,4,1.06
1,10750.759,2883.0,4,4,1.017
1,10753.747,2507.0,4,4,2.988
1,10756.599,27.0,2,2,2.852
1,10756.63,1011.0,4,4,0.031
1,10757.701,943.0,4,4,1.071
1,10758.727,2918.0,4,4,1.026
1,10761.775,5494.0,4,4,3.048
1,10767.362,5705.0,4,4,5.587
1,10773.406,1728.0,4,4,6.044
1,10776.04,632.0,4,4,2.634
1,10776.739,933.0,4,4,0.699
1,10777.773,899.0,4,4,1.034
1,10778.72,960.0,4,4,0.947
1,10779.722,949.0,4,4,1.002
1,10780.806,866.0,4,4,1.084
1,10781.723,949.0,4,4,0.917
1,10782.721,498.0,4,4,0.998
1,10783.333,307.0,3,4,0.612
1,10783.66,286.0,4,3,0.327
1,10783.994,647.0,4,4,0.334
1,10784.757,4836.0,4,4,0.763
1,10789.988,3681.0,4,4,5.231
1,10793.708,933.0,4,4,3.72
1,10794.763,2168.0,4,4,1.055
1,10797.039,70.0,4,2,2.276
1,10797.613,46.0,2,2,0.574
1,10797.699,2944.0,4,4,0.086
1,10800.75,894.0,4,4,3.051
1,10801.758,4556.0,4,4,1.008
1,10807.168,165.0,4,3,5.41
1,10807.513,132.0,2,3,0.345
1,10807.663,79.0,4,2,0.15
1,10808.189,280.0,3,3,0.526
1,10808.493,52.0,2,2,0.304
1,10809.115,528.0,3,4,0.622
